unix_ts,type,longitude,latitude,message
1582371667,Vehicle breakdown,103.7840989,1.356033786,(22/2)19:27 Vehicle breakdown on BKE (towards Woodlands) before Dairy Farm Rd Exit.
1582371667,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582371787,Vehicle breakdown,103.7840989,1.356033786,(22/2)19:27 Vehicle breakdown on BKE (towards Woodlands) before Dairy Farm Rd Exit.
1582371787,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582371907,Vehicle breakdown,103.7840989,1.356033786,(22/2)19:27 Vehicle breakdown on BKE (towards Woodlands) before Dairy Farm Rd Exit.
1582371907,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582372027,Vehicle breakdown,103.7840989,1.356033786,(22/2)19:27 Vehicle breakdown on BKE (towards Woodlands) before Dairy Farm Rd Exit.
1582372027,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582372147,Vehicle breakdown,103.7566315,1.388695709,(22/2)19:46 Vehicle breakdown on KJE (towards PIE) after Woodlands Rd Exit.
1582372147,Vehicle breakdown,103.7840989,1.356033786,(22/2)19:27 Vehicle breakdown on BKE (towards Woodlands) before Dairy Farm Rd Exit.
1582372147,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582372267,Vehicle breakdown,103.7566315,1.388695709,(22/2)19:46 Vehicle breakdown on KJE (towards PIE) after Woodlands Rd Exit.
1582372267,Vehicle breakdown,103.7840989,1.356033786,(22/2)19:27 Vehicle breakdown on BKE (towards Woodlands) before Dairy Farm Rd Exit.
1582372267,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582372387,Vehicle breakdown,103.7566315,1.388695709,(22/2)19:46 Vehicle breakdown on KJE (towards PIE) after Woodlands Rd Exit.
1582372387,Vehicle breakdown,103.7840989,1.356033786,(22/2)19:27 Vehicle breakdown on BKE (towards Woodlands) before Dairy Farm Rd Exit.
1582372387,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582372507,Vehicle breakdown,103.7566315,1.388695709,(22/2)19:46 Vehicle breakdown on KJE (towards PIE) after Woodlands Rd Exit.
1582372507,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582372627,Vehicle breakdown,103.7566315,1.388695709,(22/2)19:46 Vehicle breakdown on KJE (towards PIE) after Woodlands Rd Exit.
1582372627,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582372747,Vehicle breakdown,103.7228864,1.370834371,(22/2)19:55 Vehicle breakdown on KJE (towards PIE) before PIE(Changi) Exit.
1582372747,Vehicle breakdown,103.7566315,1.388695709,(22/2)19:46 Vehicle breakdown on KJE (towards PIE) after Woodlands Rd Exit.
1582372747,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582372867,Vehicle breakdown,103.7228864,1.370834371,(22/2)19:55 Vehicle breakdown on KJE (towards PIE) before PIE(Changi) Exit.
1582372867,Vehicle breakdown,103.7566315,1.388695709,(22/2)19:46 Vehicle breakdown on KJE (towards PIE) after Woodlands Rd Exit.
1582372867,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582372987,Vehicle breakdown,103.7228864,1.370834371,(22/2)19:55 Vehicle breakdown on KJE (towards PIE) before PIE(Changi) Exit.
1582372987,Vehicle breakdown,103.7566315,1.388695709,(22/2)19:46 Vehicle breakdown on KJE (towards PIE) after Woodlands Rd Exit.
1582372987,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582373107,Accident,103.7012207,1.322270192,(22/2)20:02 Accident on AYE (towards MCE) after Pioneer Rd Exit. Avoid lanes 3 and 4.
1582373107,Vehicle breakdown,103.7228864,1.370834371,(22/2)19:55 Vehicle breakdown on KJE (towards PIE) before PIE(Changi) Exit.
1582373107,Vehicle breakdown,103.7566315,1.388695709,(22/2)19:46 Vehicle breakdown on KJE (towards PIE) after Woodlands Rd Exit.
1582373107,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582373227,Accident,103.7012207,1.322270192,(22/2)20:02 Accident on AYE (towards MCE) after Pioneer Rd Exit. Avoid lanes 3 and 4.
1582373227,Vehicle breakdown,103.7244889,1.371950872,(22/2)19:55 Vehicle breakdown on KJE (towards PIE) before PIE(Changi) Exit.
1582373227,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582373347,Accident,103.7012207,1.322270192,(22/2)20:02 Accident on AYE (towards MCE) after Pioneer Rd Exit. Avoid lanes 3 and 4.
1582373347,Vehicle breakdown,103.7244889,1.371950872,(22/2)19:55 Vehicle breakdown on KJE (towards PIE) before PIE(Changi) Exit.
1582373347,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582373467,Accident,103.7012207,1.322270192,(22/2)20:02 Accident on AYE (towards MCE) after Pioneer Rd Exit. Avoid lanes 3 and 4.
1582373467,Vehicle breakdown,103.7244889,1.371950872,(22/2)19:55 Vehicle breakdown on KJE (towards PIE) before PIE(Changi) Exit.
1582373467,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582373587,Accident,103.7012207,1.322270192,(22/2)20:02 Accident on AYE (towards MCE) after Pioneer Rd Exit. Avoid lanes 3 and 4.
1582373587,Vehicle breakdown,103.7244889,1.371950872,(22/2)19:55 Vehicle breakdown on KJE (towards PIE) before PIE(Changi) Exit.
1582373587,Vehicle breakdown,103.9700816,1.342226703,(22/2)18:22 Vehicle breakdown on PIE (towards Changi Airport) after TPE.
1582373707,Accident,103.7012207,1.322270192,(22/2)20:02 Accident on AYE (towards MCE) after Pioneer Rd Exit. Avoid lanes 3 and 4.
1582373707,Vehicle breakdown,103.7244889,1.371950872,(22/2)19:55 Vehicle breakdown on KJE (towards PIE) before PIE(Changi) Exit.
1582373827,Accident,103.7012207,1.322270192,(22/2)20:02 Accident on AYE (towards MCE) after Pioneer Rd Exit. Avoid lanes 3 and 4.
1582373827,Vehicle breakdown,103.7244889,1.371950872,(22/2)19:55 Vehicle breakdown on KJE (towards PIE) before PIE(Changi) Exit.
1582373947,Accident,103.7012207,1.322270192,(22/2)20:02 Accident on AYE (towards MCE) after Pioneer Rd Exit. Avoid lanes 3 and 4.
1582374067,Accident,103.7012207,1.322270192,(22/2)20:02 Accident on AYE (towards MCE) after Pioneer Rd Exit. Avoid lanes 3 and 4.
1582374187,Accident,103.7012207,1.322270192,(22/2)20:02 Accident on AYE (towards MCE) after Pioneer Rd Exit. Avoid lanes 3 and 4.
1582374307,Accident,103.7012207,1.322270192,(22/2)20:02 Accident on AYE (towards MCE) after Pioneer Rd Exit. Avoid lanes 3 and 4.
1582374427,Accident,103.7012207,1.322270192,(22/2)20:02 Accident on AYE (towards MCE) after Pioneer Rd Exit. Avoid lanes 3 and 4.
1582374547,Accident,103.7012207,1.322270192,(22/2)20:02 Accident on AYE (towards MCE) after Pioneer Rd Exit. Avoid lanes 3 and 4.
1582374667,Accident,103.7012207,1.322270192,(22/2)20:02 Accident on AYE (towards MCE) after Pioneer Rd Exit. Avoid lanes 3 and 4.
1582374787,Vehicle breakdown,103.7995317,1.346218209,(22/2)20:29 Vehicle breakdown on PIE (towards Tuas) after Eng Neo Ave.
1582374787,Accident,103.7012207,1.322270192,(22/2)20:02 Accident on AYE (towards MCE) after Pioneer Rd Exit. Avoid lanes 3 and 4.
1582374907,Vehicle breakdown,103.8051463,1.34032055,(22/2)20:29 Vehicle breakdown on PIE (towards Tuas) after Eng Neo Ave.
1582374907,Accident,103.7012207,1.322270192,(22/2)20:02 Accident on AYE (towards MCE) after Pioneer Rd Exit. Avoid lanes 3 and 4.
1582375027,Vehicle breakdown,103.8051463,1.34032055,(22/2)20:29 Vehicle breakdown on PIE (towards Tuas) after Eng Neo Ave.
1582375027,Accident,103.7012207,1.322270192,(22/2)20:02 Accident on AYE (towards MCE) after Pioneer Rd Exit. Avoid lanes 3 and 4.
1582375147,Vehicle breakdown,103.8051463,1.34032055,(22/2)20:29 Vehicle breakdown on PIE (towards Tuas) after Eng Neo Ave.
1582375267,Vehicle breakdown,103.8051463,1.34032055,(22/2)20:29 Vehicle breakdown on PIE (towards Tuas) after Eng Neo Ave.
1582375387,Vehicle breakdown,103.8051463,1.34032055,(22/2)20:29 Vehicle breakdown on PIE (towards Tuas) after Eng Neo Ave.
1582375507,Vehicle breakdown,103.8051463,1.34032055,(22/2)20:29 Vehicle breakdown on PIE (towards Tuas) after Eng Neo Ave.
1582375987,Vehicle breakdown,103.8529825,1.273178166,(22/2)20:50 Vehicle breakdown on MCE (towards ECP) before Maxwell Rd Entrance.
1582376107,Vehicle breakdown,103.8529825,1.273178166,(22/2)20:50 Vehicle breakdown on MCE (towards ECP) before Maxwell Rd Entrance.
1582376227,Vehicle breakdown,103.8529825,1.273178166,(22/2)20:50 Vehicle breakdown on MCE (towards ECP) before Maxwell Rd Entrance.
1582376347,Vehicle breakdown,103.8529825,1.273178166,(22/2)20:50 Vehicle breakdown on MCE (towards ECP) before Maxwell Rd Entrance.
1582376467,Vehicle breakdown,103.8529825,1.273178166,(22/2)20:50 Vehicle breakdown on MCE (towards ECP) before Maxwell Rd Entrance.
1582376587,Vehicle breakdown,103.8529825,1.273178166,(22/2)20:50 Vehicle breakdown on MCE (towards ECP) before Maxwell Rd Entrance.
1582376707,Vehicle breakdown,103.8529825,1.273178166,(22/2)20:50 Vehicle breakdown on MCE (towards ECP) before Maxwell Rd Entrance.
1582376827,Vehicle breakdown,103.8529825,1.273178166,(22/2)20:50 Vehicle breakdown on MCE (towards ECP) before Maxwell Rd Entrance.
1582376947,Vehicle breakdown,103.8529825,1.273178166,(22/2)20:50 Vehicle breakdown on MCE (towards ECP) before Maxwell Rd Entrance.
1582377067,Vehicle breakdown,103.8529825,1.273178166,(22/2)20:50 Vehicle breakdown on MCE (towards ECP) before Maxwell Rd Entrance.
1582377187,Vehicle breakdown,103.8529825,1.273178166,(22/2)20:50 Vehicle breakdown on MCE (towards ECP) before Maxwell Rd Entrance.
1582377307,Vehicle breakdown,103.8529825,1.273178166,(22/2)20:50 Vehicle breakdown on MCE (towards ECP) before Maxwell Rd Entrance.
1582377427,Vehicle breakdown,103.8529825,1.273178166,(22/2)20:50 Vehicle breakdown on MCE (towards ECP) before Maxwell Rd Entrance.
1582377547,Vehicle breakdown,103.8529825,1.273178166,(22/2)20:50 Vehicle breakdown on MCE (towards ECP) before Maxwell Rd Entrance.
1582377667,Vehicle breakdown,103.9156306,1.384385135,(22/2)21:18 Vehicle breakdown on TPE (towards PIE) before KPE Exit.
1582377667,Vehicle breakdown,103.8529825,1.273178166,(22/2)20:50 Vehicle breakdown on MCE (towards ECP) before Maxwell Rd Entrance.
1582377787,Vehicle breakdown,103.9156306,1.384385135,(22/2)21:18 Vehicle breakdown on TPE (towards PIE) before KPE Exit.
1582377907,Vehicle breakdown,103.9156306,1.384385135,(22/2)21:18 Vehicle breakdown on TPE (towards PIE) before KPE Exit.
1582378027,Vehicle breakdown,103.9156306,1.384385135,(22/2)21:18 Vehicle breakdown on TPE (towards PIE) before KPE Exit.
1582378147,Vehicle breakdown,103.9156306,1.384385135,(22/2)21:18 Vehicle breakdown on TPE (towards PIE) before KPE Exit.
1582378267,Vehicle breakdown,103.9156306,1.384385135,(22/2)21:18 Vehicle breakdown on TPE (towards PIE) before KPE Exit.
1582378387,Vehicle breakdown,103.9250135,1.334876239,(22/2)21:30 Vehicle breakdown on PIE (towards Changi Airport) after Bedok North Rd.
1582378387,Vehicle breakdown,103.9156306,1.384385135,(22/2)21:18 Vehicle breakdown on TPE (towards PIE) before KPE Exit.
1582378507,Vehicle breakdown,103.9250135,1.334876239,(22/2)21:30 Vehicle breakdown on PIE (towards Changi Airport) after Bedok North Rd.
1582378507,Vehicle breakdown,103.9156306,1.384385135,(22/2)21:18 Vehicle breakdown on TPE (towards PIE) before KPE Exit.
1582378627,Vehicle breakdown,103.9250135,1.334876239,(22/2)21:30 Vehicle breakdown on PIE (towards Changi Airport) after Bedok North Rd.
1582378627,Vehicle breakdown,103.9156306,1.384385135,(22/2)21:18 Vehicle breakdown on TPE (towards PIE) before KPE Exit.
1582378747,Vehicle breakdown,103.8087108,1.406927897,(22/2)21:36 Vehicle breakdown on SLE (towards BKE) before Mandai Rd Exit.
1582378747,Vehicle breakdown,103.9250135,1.334876239,(22/2)21:30 Vehicle breakdown on PIE (towards Changi Airport) after Bedok North Rd.
1582378747,Vehicle breakdown,103.9156306,1.384385135,(22/2)21:18 Vehicle breakdown on TPE (towards PIE) before KPE Exit.
1582378867,Vehicle breakdown,103.8087108,1.406927897,(22/2)21:36 Vehicle breakdown on SLE (towards BKE) before Mandai Rd Exit.
1582378867,Vehicle breakdown,103.9250135,1.334876239,(22/2)21:30 Vehicle breakdown on PIE (towards Changi Airport) after Bedok North Rd.
1582378867,Vehicle breakdown,103.9156306,1.384385135,(22/2)21:18 Vehicle breakdown on TPE (towards PIE) before KPE Exit.
1582378987,Vehicle breakdown,103.8087108,1.406927897,(22/2)21:36 Vehicle breakdown on SLE (towards BKE) before Mandai Rd Exit.
1582378987,Vehicle breakdown,103.9250135,1.334876239,(22/2)21:30 Vehicle breakdown on PIE (towards Changi Airport) after Bedok North Rd.
1582378987,Vehicle breakdown,103.9156306,1.384385135,(22/2)21:18 Vehicle breakdown on TPE (towards PIE) before KPE Exit.
1582379107,Vehicle breakdown,103.8087108,1.406927897,(22/2)21:36 Vehicle breakdown on SLE (towards BKE) before Mandai Rd Exit.
1582379107,Vehicle breakdown,103.9250135,1.334876239,(22/2)21:30 Vehicle breakdown on PIE (towards Changi Airport) after Bedok North Rd.
1582379107,Vehicle breakdown,103.9156306,1.384385135,(22/2)21:18 Vehicle breakdown on TPE (towards PIE) before KPE Exit.
1582379227,Vehicle breakdown,103.8087108,1.406927897,(22/2)21:36 Vehicle breakdown on SLE (towards BKE) before Mandai Rd Exit.
1582379227,Vehicle breakdown,103.9250135,1.334876239,(22/2)21:30 Vehicle breakdown on PIE (towards Changi Airport) after Bedok North Rd.
1582379227,Vehicle breakdown,103.9156306,1.384385135,(22/2)21:18 Vehicle breakdown on TPE (towards PIE) before KPE Exit.
1582379347,Vehicle breakdown,103.8087108,1.406927897,(22/2)21:36 Vehicle breakdown on SLE (towards BKE) before Mandai Rd Exit.
1582379347,Vehicle breakdown,103.9250135,1.334876239,(22/2)21:30 Vehicle breakdown on PIE (towards Changi Airport) after Bedok North Rd.
1582379347,Vehicle breakdown,103.9156306,1.384385135,(22/2)21:18 Vehicle breakdown on TPE (towards PIE) before KPE Exit.
1582379467,Vehicle breakdown,103.8087108,1.406927897,(22/2)21:36 Vehicle breakdown on SLE (towards BKE) before Mandai Rd Exit.
1582379467,Vehicle breakdown,103.9250135,1.334876239,(22/2)21:30 Vehicle breakdown on PIE (towards Changi Airport) after Bedok North Rd.
1582379587,Vehicle breakdown,103.8087108,1.406927897,(22/2)21:36 Vehicle breakdown on SLE (towards BKE) before Mandai Rd Exit.
1582379587,Vehicle breakdown,103.9250135,1.334876239,(22/2)21:30 Vehicle breakdown on PIE (towards Changi Airport) after Bedok North Rd.
1582379707,Vehicle breakdown,103.8087108,1.406927897,(22/2)21:36 Vehicle breakdown on SLE (towards BKE) before Mandai Rd Exit.
1582379707,Vehicle breakdown,103.9250135,1.334876239,(22/2)21:30 Vehicle breakdown on PIE (towards Changi Airport) after Bedok North Rd.
1582379827,Vehicle breakdown,103.8087108,1.406927897,(22/2)21:36 Vehicle breakdown on SLE (towards BKE) before Mandai Rd Exit.
1582379827,Vehicle breakdown,103.9250135,1.334876239,(22/2)21:30 Vehicle breakdown on PIE (towards Changi Airport) after Bedok North Rd.
1582379947,Vehicle breakdown,103.8087108,1.406927897,(22/2)21:36 Vehicle breakdown on SLE (towards BKE) before Mandai Rd Exit.
1582379947,Vehicle breakdown,103.9250135,1.334876239,(22/2)21:30 Vehicle breakdown on PIE (towards Changi Airport) after Bedok North Rd.
1582380067,Vehicle breakdown,103.9250135,1.334876239,(22/2)21:30 Vehicle breakdown on PIE (towards Changi Airport) after Bedok North Rd.
1582380187,Vehicle breakdown,103.9250135,1.334876239,(22/2)21:30 Vehicle breakdown on PIE (towards Changi Airport) after Bedok North Rd.
1582381387,Vehicle breakdown,103.8777883,1.295548392,(22/2)22:19 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1582381507,Vehicle breakdown,103.8777883,1.295548392,(22/2)22:20 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1582381627,Vehicle breakdown,103.8740154,1.401140204,(22/2)22:24 Vehicle breakdown on TPE (towards SLE) after Jalan Kayu Exit.
1582381627,Vehicle breakdown,103.8777883,1.295548392,(22/2)22:20 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1582381747,Vehicle breakdown,103.8740154,1.401140204,(22/2)22:24 Vehicle breakdown on TPE (towards SLE) after Jalan Kayu Exit.
1582381747,Vehicle breakdown,103.8777883,1.295548392,(22/2)22:20 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1582381867,Vehicle breakdown,103.8740154,1.401140204,(22/2)22:24 Vehicle breakdown on TPE (towards SLE) after Jalan Kayu Exit.
1582381867,Vehicle breakdown,103.8777883,1.295548392,(22/2)22:20 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1582381987,Vehicle breakdown,103.8740154,1.401140204,(22/2)22:24 Vehicle breakdown on TPE (towards SLE) after Jalan Kayu Exit.
1582381987,Vehicle breakdown,103.8777883,1.295548392,(22/2)22:20 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1582382107,Vehicle breakdown,103.8740154,1.401140204,(22/2)22:24 Vehicle breakdown on TPE (towards SLE) after Jalan Kayu Exit.
1582382107,Vehicle breakdown,103.8777883,1.295548392,(22/2)22:20 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1582382227,Vehicle breakdown,103.8740154,1.401140204,(22/2)22:24 Vehicle breakdown on TPE (towards SLE) after Jalan Kayu Exit.
1582382227,Vehicle breakdown,103.8777883,1.295548392,(22/2)22:20 Vehicle breakdown on ECP (towards Changi Airport) after Fort Rd Exit.
1582382347,Vehicle breakdown,103.8740154,1.401140204,(22/2)22:24 Vehicle breakdown on TPE (towards SLE) after Jalan Kayu Exit.
